sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:obsolete_conceptId
M03.2*A04.6,Postinfectious arthropathy in enteritis due to Yersinia enterocolitica,-1,,2000502997,Yersinia enterocolitica -suolitulehduksen aiheuttama nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M03|M03.2|A04.6,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669292647335,44811663,Reactive arthritis after yersinia infection,Condition,MAPS_TO,,PKo,1669292618600,,
M03.2*B19.9,Postinfectious arthropathy in viral hepatitis,-1,,2000502998,Virusmaksatulehdusta seuraava nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M03|M03.2|B19.9,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669560223598,4291005,Viral hepatitis,Condition,MAPS_TO,,PKo,1669560220469,,
M03.2*B19.9,Postinfectious arthropathy in viral hepatitis,-1,,2000502998,Virusmaksatulehdusta seuraava nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M03|M03.2|B19.9,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669560223598,37116461,Viral postinfective arthropathy,Condition,MAPS_TO,,TAYS,1623974400000,,
M03.6*I33.0,Arthropathy in infective endocarditis,-1,,2000502999,Infektioosiin sydämen sisäkalvon tulehdukseen liittyvä niveltulehdus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M03|M03.6|I33.0,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669292797878,76777,Arthropathy associated with infection,Condition,MAPS_TO,,PKo,1669292683626,,
M03.6*I33.0,Arthropathy in infective endocarditis,-1,,2000502999,Infektioosiin sydämen sisäkalvon tulehdukseen liittyvä niveltulehdus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M03|M03.6|I33.0,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669292797878,4119460,Infective endocarditis,Condition,MAPS_TO,,TAYS,1623974400000,,
M05.1+J99.0,Rheumatoid lung disease,-1,,2000503000,Reumatoidi keuhkosairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M05|M05.1|J99.0,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669294880956,256197,Rheumatoid lung disease,Condition,MAPS_TO,,TAYS,1623974400000,,
M05.3+G63.6,Rheumatoid polyneuropathy,-1,,2000503001,Reumatoidi monihermosairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M05|M05.3|G63.6,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669292815583,4102493,Polyneuropathy in rheumatoid arthritis,Condition,MAPS_TO,,TAYS,1623974400000,,
M05.3+G73.7,Rheumatoid myopathy,-1,,2000503002,Reumatoidi lihassairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M05|M05.3|G73.7,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669295052364,4107913,Myopathy due to rheumatoid arthritis,Condition,MAPS_TO,,TAYS,1623974400000,,
M05.3+I32.8,Pericarditis (in) rheumatoid,-1,,2000503003,Reumatoidi sydänpussitulehdus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M05|M05.3|I32.8,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1667200978614,4296152,Rheumatoid pericarditis,Condition,MAPS_TO,,PKo,1667200974259,,
M05.3+I39.8,Rheumatoid endocarditis,-1,,2000503004,Reumatoidi sydämen sisäkalvon tulehdus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M05|M05.3|I39.8,ICD10|ICD10|ICD10,0,APPROVED,NARROWER,PKo,1667201064528,437897,Acute rheumatic endocarditis,Condition,MAPS_TO,,PKo,1667198672012,,
M05.3+I41.8,Rheumatoid myocarditis,-1,,2000503005,Reumatoidi sydänlihastulehdus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M05|M05.3|I41.8,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669292820038,4108949,Rheumatoid myocarditis,Condition,MAPS_TO,,TAYS,1623974400000,,
M05.3+I52.8,Rheumatoid carditis,-1,,2000503006,Reumatoidi sydäntulehdus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M05|M05.3|I52.8,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669294884916,4103516,Rheumatoid carditis,Condition,MAPS_TO,,TAYS,1623974400000,,
M07.0*L40.5,Distal interphalangeal psoriatic arthropathy,-1,,2000503007,Sormen/varpaan kärkinivelen (DIP) psoriaattinen nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M07|M07.0|L40.5,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669292828157,4083682,Psoriatic arthritis with distal interphalangeal joint involvement,Condition,MAPS_TO,,TAYS,1596153600000,,
M07.1*L40.5,Arthritis mutilans,-1,,2000503008,Arthritis mutilans,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M07|M07.1|L40.5,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669296545710,4025831,Arthritis mutilans,Condition,MAPS_TO,,TYKS,1624924800000,,
M07.2*L40.5,Psoriatic spondylitis,-1,,2000503009,Psoriaasiin liittyvä nikamatulehdus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M07|M07.2|L40.5,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669292867688,4064048,Psoriatic arthritis with spine involvement,Condition,MAPS_TO,,TYKS,1623888000000,,
M07.3*L40.5,Other psoriatic arthropathies,-1,,2000503010,Muu psoriaasiin liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M07|M07.3|L40.5,ICD10|ICD10|ICD10,0,APPROVED,WIDER,Auto-remapping using OHDSI release 2024-08-29,1727395200000,40319772,Psoriatic arthritis,Condition,MAPS_TO,,TYKS,1727395200000,,81931
M07.4*K50.9,Arthropathy in Crohn's disease [regional enteritis],-1,,2000503011,Määrittämättömään Crohnin tautiin (regionaaliseen enteriittiin) liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M07|M07.4|K50.9,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,Auto-remapping using OHDSI release 2024-08-29,1727395200000,36716986,Arthritis co-occurrent and due to Crohn's disease,Condition,MAPS_TO,,TAYS,1727395200000,,4116143
M07.5*K51.9,Arthropathy in ulcerative colitis,-1,,2000503012,Määrittämättömään haavaiseen koliittiin liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M07|M07.5|K51.9,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669295055543,4116142,Arthropathy in ulcerative colitis,Condition,MAPS_TO,,TAYS,1596153600000,,
M09.0*L40.5,Juvenile arthritis in psoriasis,-1,,2000503013,Lasten psoriasisartriitti,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M09|M09.0|L40.5,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669292877900,4079733,Juvenile psoriatic arthritis,Condition,MAPS_TO,,TAYS,1596153600000,,
M09.1*K50.9,Juvenile arthritis in Crohn's disease [regional enteritis],-1,,2000503014,Määrittämätön Crohnin tauti (regionaalinen enteriitti) ja lasten niveltulehdus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M09|M09.1|K50.9,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669294952071,4115377,Juvenile arthritis in Crohn disease,Condition,MAPS_TO,,TAYS,1596153600000,,
M09.2*K51.9,Juvenile arthritis in ulcerative colitis,-1,,2000503015,Määrittämättömään haavaiseen paksusuolitulehdukseen liittyvä lasten niveltulehdus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M09|M09.2|K51.9,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669292882116,4114447,Juvenile arthritis in ulcerative colitis,Condition,MAPS_TO,,TYKS,1623888000000,,
M10.0+I43.8,Gout in the heart,-1,,2000503016,Sydämen kihtikyhmy,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M10|M10.0|I43.8,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669296733373,4099013,Gouty tophus of heart,Condition,MAPS_TO,,TAYS,1623974400000,,
M10.0+N16.3,Nephropathy caused by gout,-1,,2000503017,Kihdin aiheuttama munuaisvaurio,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M10|M10.0|N16.3,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669292886648,192276,Chronic gouty nephropathy,Condition,MAPS_TO,,TAYS,1623974400000,,
M10.9+N16.3,Gout nephropathy,-1,,2000503018,Kihdin aiheuttama munaissairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M10|M10.9|N16.3,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669294988817,192276,Chronic gouty nephropathy,Condition,MAPS_TO,,PKo,1669294986466,,
M14.0*D57.8,Gouty arthropathy in sickle-cell disorders,-1,,2000503019,Sirppisolusairaus ja nivelkihti,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.0|D57.8,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669293013419,606968,Gouty arthropathy due to sickle-cell trait,Condition,MAPS_TO,,PKo,1669292999970,,
M14.0*E79.1,Gouty arthropathy in Lesch-Nyhan syndrome,-1,,2000503020,Lesch-Nyhanin oireyhtymä ja nivelkihti,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.0|E79.1,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669295191901,4016108,Lesch-Nyhan syndrome,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.0*E79.1,Gouty arthropathy in Lesch-Nyhan syndrome,-1,,2000503020,Lesch-Nyhanin oireyhtymä ja nivelkihti,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.0|E79.1,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669295191901,4096347,Gouty arthropathy,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.1*E21.5,Crystal arthropathy in hyperparathyroidism,-1,,2000503021,Lisäkilpirauhasten liikatoimintaan liittyvä nivelten kidesairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.1|E21.5,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669293308944,80484,Crystal arthropathy,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.1*E21.5,Crystal arthropathy in hyperparathyroidism,-1,,2000503021,Lisäkilpirauhasten liikatoimintaan liittyvä nivelten kidesairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.1|E21.5,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669293308944,133729,Hyperparathyroidism,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.2*E10.6,Insulin-dependent diabetes mellitus - Diabetic arthropathy,-1,,2000503022,Diabeteksen nivelsairaus nuoruustyypin diabetes,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.2|E10.6,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669295009911,4152858,Type 1 diabetes mellitus with arthropathy,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.2*E11.6,Non-insulin-dependent diabetes mellitus - Diabetic arthropathy,-1,,2000503023,Diabeteksen nivelsairaus aikuistyypin diabetes,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.2|E11.6,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669293323828,4196141,Arthropathy due to type 2 diabetes mellitus,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.3*E78.8,Lipoid dermatoarthritis,-1,,2000503024,Dermatoarthritis lipoidea,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.3|E78.8,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669296549617,4224167,Lipoid dermatoarthritis,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.4*E85.9,Arthropathy in amyloidosis,-1,,2000503025,Määrittämätön amyloidoosi ja nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.4|E85.9,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669295025391,4029600,Arthritis secondary to amyloidosis,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.5*E03.9,Arthropathy in hypothyroidism (E00-E03+),-1,,2000503026,Määrittämätön kilpirauhasen vajaatoiminta ja nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.5|E03.9,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669295862566,140673,Hypothyroidism,Condition,MAPS_TO,,TAYS,1596153600000,,
M14.5*E03.9,Arthropathy in hypothyroidism (E00-E03+),-1,,2000503026,Määrittämätön kilpirauhasen vajaatoiminta ja nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.5|E03.9,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669295862566,46270483,Arthropathy due to metabolic disorder,Condition,MAPS_TO,,PKo,1669295213316,,
M14.5*E05.9,Arthropathy in thyrotoxicosis [hyperthyroidism],-1,,2000503027,Kilpirauhasen liikatoimintaan liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.5|E05.9,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669570230253,4142479,Hyperthyroidism,Condition,MAPS_TO,,PKo,1669570225386,,
M14.5*E05.9,Arthropathy in thyrotoxicosis [hyperthyroidism],-1,,2000503027,Kilpirauhasen liikatoimintaan liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.5|E05.9,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669570230253,46270483,Arthropathy due to metabolic disorder,Condition,MAPS_TO,,PKo,1669570189408,,
M14.5*E22.0,Arthropathy associated with acromegaly,-1,,2000503028,Akromegaliaan liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.5|E22.0,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669295869574,4101240,Arthropathy associated with acromegaly,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.5*E83.1,Arthropathy in haemochromatosis,-1,,2000503029,Hemokromatoosiin liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.5|E83.1,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669296553652,3654668,Arthropathy due to hemochromatosis,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.6*A52.1,Charcot's or tabetic arthropathy,-1,,2000503030,Tabeettinen nivelsairaus (Charcot),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.6|A52.1,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669295933464,4234127,Charcot's arthropathy,Condition,MAPS_TO,,TAYS,1596153600000,,
M14.6*E10.6,Insulin-dependent diabetes mellitus - Diabetic neuropathic,-1,,2000503031,Diabeteksen neuropaattinen nivelsairaus nuoruustyypin diabetes,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.6|E10.6,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669296739234,45769830,Neuropathic arthropathy due to type 1 diabetes mellitus,Condition,MAPS_TO,,TAYS,1596153600000,,
M14.6*E11.6,Non-insulin-dependent diabetes mellitus - Diabetic neuropathic,-1,,2000503032,Diabeteksen neuropaattinen nivelsairaus aikuistyypin diabetes,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.6|E11.6,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669296156086,43531563,Neuropathic arthropathy due to type 2 diabetes mellitus,Condition,MAPS_TO,,TYKS,1638835200000,,
M14.8*D86.8,Arthropathy in sarcoidosis,-1,,2000503033,Sarkoidoosiin liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.8|D86.8,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669296557192,4262578,Sarcoid arthropathy,Condition,MAPS_TO,,TAYS,1596153600000,,
M14.8*K90.8,Arthropathy in Whipple's disease,-1,,2000503034,Whipplen tautiin liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.8|K90.8,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669296167833,4063592,Seronegative arthritis secondary to Whipple's disease,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.8*L51.9,Arthropathy in erythema: multiforme,-1,,2000503035,Monimuotoiseen punavihoittumaan (erythema multiforme) liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.8|L51.9,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669570450566,73553,Arthropathy,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.8*L51.9,Arthropathy in erythema: multiforme,-1,,2000503035,Monimuotoiseen punavihoittumaan (erythema multiforme) liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.8|L51.9,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669570450566,132702,Erythema multiforme,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.8*L52,Arthropathy in erythema: nodosum,-1,,2000503036,Kyhmyruusuun (erythema nodosum) liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.8|L52,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669296199875,73553,Arthropathy,Condition,MAPS_TO,,TAYS,1623974400000,,
M14.8*L52,Arthropathy in erythema: nodosum,-1,,2000503036,Kyhmyruusuun (erythema nodosum) liittyvä nivelsairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M14|M14.8|L52,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669296199875,140176,Erythema nodosum,Condition,MAPS_TO,,TAYS,1623974400000,,
M20.00,Buttonhole deformity of fingers,-1,,2000503037,Sormien napinläpiepämuotoisuus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M20,ICD10,0,APPROVED,EQUAL,PKo,1669296717495,438837,Boutonnière deformity,Condition,MAPS_TO,,TAYS,1623974400000,,
M20.01,Swan neck deformity of fingers,-1,,2000503038,Sormien joutsenkaulaepämuotoisuus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M20,ICD10,0,APPROVED,EQUIVALENT,PKo,1669296317598,438532,Swan-neck deformity,Condition,MAPS_TO,,TAYS,1623974400000,,
M20.08,Deformity of finger(s),-1,,2000503039,Muu sormien epämuotoisuus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,M20,ICD10,0,APPROVED,WIDER,PKo,1669296773322,4067861,Deviation of finger,Condition,MAPS_TO,,TYKS,1624320000000,,
M30.0+F02.89,Dementia in polyarteritis nodosa,-1,,2000503040,Valtimoiden kyhmytulehdukseen liittyvä dementia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M30|M30.0|F02.89,ICD10|ICD10|,0,APPROVED,EQUIVALENT,PKo,1669567855355,320749,Polyarteritis nodosa,Condition,MAPS_TO,,PKo,1669567852804,,
M30.0+F02.89,Dementia in polyarteritis nodosa,-1,,2000503040,Valtimoiden kyhmytulehdukseen liittyvä dementia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M30|M30.0|F02.89,ICD10|ICD10|,0,APPROVED,EQUIVALENT,PKo,1669567855355,374888,Dementia associated with another disease,Condition,MAPS_TO,,PKo,1669567815223,,
M30.0+N08.5,Glomerular disorders in polyarteritis nodosa,-1,,2000503041,Polyarteritis nodosaan liittyvä munuaiskerässairaus,ICD10fi Hierarchy,Condition,1900-01-01,2009-12-31,M30|M30.0|N08.5,ICD10|ICD10|ICD10,0.72,APPROVED,EQUIVALENT,PKo,1668156217445,320749,Polyarteritis nodosa,Condition,MAPS_TO,,<auto>,1652209258035,,
M30.0+N08.5,Glomerular disorders in polyarteritis nodosa,-1,,2000503041,Polyarteritis nodosaan liittyvä munuaiskerässairaus,ICD10fi Hierarchy,Condition,1900-01-01,2009-12-31,M30|M30.0|N08.5,ICD10|ICD10|ICD10,0.72,APPROVED,EQUIVALENT,PKo,1668156217445,4056017,Glomerular disorders in blood diseases and disorders involving the immune mechanism,Condition,MAPS_TO,,PKo,1668156186668,,
M31.0+N08.5,Glomerular disorders in Goodpasture's syndrome,-1,,2000503042,Goodpasturen oireyhtymään liittyvä munuaiskerässairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M31|M31.0|N08.5,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1668156658075,195289,Goodpasture's syndrome,Condition,MAPS_TO,,,1596153600000,,
M31.0+N08.5,Glomerular disorders in Goodpasture's syndrome,-1,,2000503042,Goodpasturen oireyhtymään liittyvä munuaiskerässairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M31|M31.0|N08.5,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1668156658075,4263367,Glomerulonephritis,Condition,MAPS_TO,,PKo,1668156654445,,
M31.1+N08.5,Glomerular disorders in thrombotic thrombocytopenic purpura,-1,,2000503043,Tromboottiseen trombosytopeeniseen purppuraan liittyvä munuaiskerässairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M31|M31.1|N08.5,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669296914204,606432,Glomerular disorder due to thrombotic thrombocytopenic purpura,Condition,MAPS_TO,,PKo,1669296908071,,
M31.3+J99.1,Respiratory disorders in Wegener's granulomatosis,-1,,2000503044,Wegenerin granulomatoosiin liittyvä hengityselinsairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M31|M31.3|J99.1,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669561892393,313223,Granulomatosis with polyangiitis,Condition,MAPS_TO,,,1596153600000,,
M31.3+J99.1,Respiratory disorders in Wegener's granulomatosis,-1,,2000503044,Wegenerin granulomatoosiin liittyvä hengityselinsairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M31|M31.3|J99.1,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669561892393,320136,Disorder of respiratory system,Condition,MAPS_TO,,,1596153600000,,
M31.3+N08.5,Glomerular disorders in Wegener's granulomatosis,-1,,2000503045,Wegenerin granulomatoosiin liittyvä munuaiskerässairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M31|M31.3|N08.5,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669297814693,4143003,Glomerulonephritis due to granulomatosis with polyangiitis,Condition,MAPS_TO,,,1596153600000,,
M32.1+G05.8,Encephalitis in systemic lupus erythematosus,-1,,2000503046,Systeemiseen lupus erythematosukseen (SLE) liittyvä aivotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M32|M32.1|G05.8,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669465665561,4318863,Systemic lupus erythematosus encephalitis,Condition,MAPS_TO,,TAYS,1623974400000,,
M32.1+G73.7,Myopathy in systemic lupus erythematosus,-1,,2000503047,LED-tautiin liittyvä lihassairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M32|M32.1|G73.7,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1667318750373,4105023,Myopathy due to disseminated lupus erythematosus,Condition,MAPS_TO,,TYKS,1623888000000,,
M32.1+I32.8,Pericarditis (in) systemic lupus erythematosus,-1,,2000503048,Lupus erythematosus disseminatukseen liittyvä sydänpussitulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M32|M32.1|I32.8,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669297830074,4149913,Systemic lupus erythematosus with pericarditis,Condition,MAPS_TO,,TAYS,1623974400000,,
M32.1+I39.8,Libman-Sack disease,-1,,2000503049,Libman-Sacksin tautiin liittyvä sydämen sisäkalvon tulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M32|M32.1|I39.8,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669552501407,4203919,Nonbacterial verrucal endocardiosis,Condition,MAPS_TO,,TAYS,1623974400000,,
M32.1+I68.2,Cerebral arteritis in systemic lupus erythematosus,-1,,2000503050,Lupus erythematosus disseminatukseen liittyvä aivovaltimotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M32|M32.1|I68.2,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669569075610,257628,Systemic lupus erythematosus,Condition,MAPS_TO,,PKo,1669569073013,,
M32.1+I68.2,Cerebral arteritis in systemic lupus erythematosus,-1,,2000503050,Lupus erythematosus disseminatukseen liittyvä aivovaltimotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M32|M32.1|I68.2,ICD10|ICD10|ICD10,0,APPROVED,EQUIVALENT,PKo,1669569075610,380747,Cerebral arteritis,Condition,MAPS_TO,,TYKS,1624320000000,,
M32.1+J99.1,Respiratory disorders in systemic: lupus erythematosus,-1,,2000503051,Systeemiseen lupus erythematosukseen liittyvä hengityselinsairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M32|M32.1|J99.1,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669561868729,4055640,Lung disease with systemic lupus erythematosus,Condition,MAPS_TO,,TAYS,1623974400000,,
M32.1+N08.5,Glomerular disorders in systemic lupus erythematosus,-1,,2000503052,Lupus erythematosus disseminatukseen liittyvä munuaiskerässairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M32|M32.1|N08.5,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1669298144483,37016279,Glomerular disease due to systemic lupus erythematosus,Condition,MAPS_TO,,,1596153600000,,
M32.1+N16.4,Renal tubulo-interstitial disorders in systemic lupus erythematosus,-1,,2000503053,Systeemiseen lupus erythematosukseen liittyvä tubulointerstitiaalinen sairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M32|M32.1|N16.4,ICD10|ICD10|ICD10,0,APPROVED,EQUAL,PKo,1667319169223,4145240,Renal tubulo-interstitial disorder in systemic lupus erythematosus,Condition,MAPS_TO,,TAYS,1623974400000,,
M32.8+F02.89,Dementia in systemic lupus erythematosus,-1,,2000503054,SLE-tautiin liittyvä dementia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,M32|M32.8|F02.89,ICD10|ICD10|,0,APPROVED,EQUIVALENT,PKo,1669298428280,257628,Systemic lupus erythematosus,Condition,MAPS_TO,,TAYS,1623974400000,,
