concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
4029268	Marasmic kwashiorkor	Condition	SNOMED	Disorder	S	238109004	20020131	20991231	
4343205	Pseudopelade	Condition	SNOMED	Disorder	S	238731001	20030731	20991231	
4083550	Deficiency of ligaments of knee joint	Condition	SNOMED	Disorder	S	239723003	20020131	20991231	
4035611	Seropositive rheumatoid arthritis	Condition	SNOMED	Disorder	S	239791005	20020131	20991231	
4083686	Apatite-associated destructive arthritis	Condition	SNOMED	Disorder	S	239828000	20020131	20991231	
4035751	Gout secondary to drug	Condition	SNOMED	Disorder	S	239845005	20020131	20991231	
437541	Glaucoma	Condition	SNOMED	Disorder	S	23986001	20020131	20991231	
4345577	Ischemic infarction of muscle	Condition	SNOMED	Disorder	S	240126009	20020131	20991231	
257370	Skeletal injury due to birth trauma	Condition	SNOMED	Disorder	S	240314005	20020131	20991231	
443775	Gangosa of yaws	Condition	SNOMED	Disorder	S	24078009	20020131	20991231	
4345479	Intestinal schistosomiasis	Condition	SNOMED	Disorder	S	240796008	20020131	20991231	
74635	Lumbosacral radiculopathy	Condition	SNOMED	Disorder	S	2415007	20020131	20991231	
4084229	Primary gout	Condition	SNOMED	Disorder	S	24595009	20020131	20991231	
4099828	Nasofrontal encephalocele	Condition	SNOMED	Disorder	S	253106003	20020131	20991231	
4113306	Congenital laryngomalacia	Condition	SNOMED	Disorder	S	253737007	20020131	20991231	
4109796	Congenital malformation of clitoris	Condition	SNOMED	Disorder	S	253842008	20020131	20991231	
440690	Social phobia	Condition	SNOMED	Disorder	S	25501002	20020131	20991231	
4114353	Benign neoplasm of respiratory system	Condition	SNOMED	Disorder	S	255166003	20020131	20991231	
439004	Residual schizophrenia	Condition	SNOMED	Disorder	S	26025008	20020131	20991231	
4136717	Fracture of shaft of radius	Condition	SNOMED	Disorder	S	263198009	20020131	20991231	
4134322	Fracture of distal end of radius	Condition	SNOMED	Disorder	S	263199001	20020131	20991231	
198446	Embolism and thrombosis of the abdominal aorta	Condition	SNOMED	Disorder	S	266263009	20020131	20991231	
196369	Adrenogenital disorder	Condition	SNOMED	Disorder	S	267395000	20020131	20991231	
78829	Pyogenic arthritis of the ankle and/or foot	Condition	SNOMED	Disorder	S	267882003	20020131	20991231	
437093	Congenital ptosis of upper eyelid	Condition	SNOMED	Disorder	S	268163008	20020131	20991231	
434742	Congenital abnormality of skull and face bones	Condition	SNOMED	Disorder	S	268239009	20020131	20991231	
4145177	Enchondromatosis	Condition	SNOMED	Disorder	S	268274005	20020131	20991231	
4153739	Open wound of larynx and trachea	Condition	SNOMED	Disorder	S	269167000	20020131	20991231	
438344	African trypanosomiasis	Condition	SNOMED	Disorder	S	27031003	20020131	20991231	
4152971	Schizoaffective disorder, mixed type	Condition	SNOMED	Disorder	S	270901009	20020131	20991231	
443262	Lack or loss of sexual desire	Condition	SNOMED	Disorder	S	270903007	20020131	20991231	
4153292	Schizoaffective disorder, manic type	Condition	SNOMED	Disorder	S	271428004	20020131	20991231	
434301	Benign neoplasm of ribs and/or sternum and/or clavicle	Condition	SNOMED	Disorder	S	271475004	20020131	20991231	
138553	Congenital macrocheilia	Condition	SNOMED	Disorder	S	27409004	20020131	20991231	
4170448	Intrauterine hypoxia	Condition	SNOMED	Disorder	S	275367000	20020131	20991231	
438353	Quartan malaria	Condition	SNOMED	Disorder	S	27618009	20020131	20991231	
4100815	Dextrocardia	Condition	SNOMED	Disorder	S	27637000	20020131	20991231	
76533	Non-immune hydrops fetalis	Condition	SNOMED	Disorder	S	276509008	20020131	20991231	
4171091	Perinatal intestinal obstruction	Condition	SNOMED	Disorder	S	276521007	20020131	20991231	
197320	Acute kidney injury	Condition	SNOMED	Disorder	S	14669001	20020131	20991231	
4051110	Family history of leukemia	Observation	SNOMED	Context-dependent	S	160292002	20020131	20991231	
4051568	Family history of mental disorder	Observation	SNOMED	Context-dependent	S	160324006	20020131	20991231	
4057262	Allergen immunotherapy	Procedure	SNOMED	Procedure	S	182678001	20020131	20991231	
4098622	Antibody deficiency with near-normal immunoglobulins or with hyperimmunoglobulinemia	Condition	SNOMED	Clinical Finding	S	190986006	20020131	20991231	
4025831	Arthritis mutilans	Condition	SNOMED	Disorder	S	19514005	20020131	20991231	
4061074	Periodic paralysis	Condition	SNOMED	Clinical Finding	S	198030008	20020131	20991231	
4062551	Decreased lactation	Observation	SNOMED	Clinical Finding	S	199004	20020131	20991231	
4117393	Knee joint ankylosis	Condition	SNOMED	Disorder	S	202317007	20020131	20991231	
378439	Fourth nerve palsy	Condition	SNOMED	Disorder	S	20610004	20020131	20991231	
442449	Motor vehicle traffic accident involving pedestrian hit by motor vehicle, driver of motor vehicle injured	Observation	SNOMED	Event	S	214219000	20020131	20991231	
443049	Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, passenger of motor vehicle injured	Observation	SNOMED	Event	S	214438007	20020131	20991231	
442402	Animal-drawn vehicle accident involving being thrown from animal-drawn vehicle, occupant of animal-drawn vehicle injured	Observation	SNOMED	Event	S	215258004	20020131	20991231	
437476	Accident to watercraft causing immersion	Observation	SNOMED	Event	S	215415000	20020131	20991231	
432512	Foreign object left in body during procedure	Observation	SNOMED	Event	S	216897005	20020131	20991231	
439629	Failure of sterile precautions during endoscopic examination	Observation	SNOMED	Event	S	216940009	20020131	20991231	
436319	Conflagration not in building or structure	Observation	SNOMED	Event	S	217485009	20020131	20991231	
436592	Accidental drowning or immersion in bathtub	Observation	SNOMED	Event	S	217773000	20020131	20991231	
4315372	Accident caused by glass edge	Observation	SNOMED	Event	S	218058005	20020131	20991231	
436890	Accident caused by explosion of gas cylinder	Observation	SNOMED	Event	S	218071008	20020131	20991231	
432537	Assault by handgun	Observation	SNOMED	Event	S	219199009	20020131	20991231	
4329445	Noninflammatory disorder of uterus	Condition	SNOMED	Disorder	S	22043005	20020131	20991231	
4075939	Self-strangulation	Observation	SNOMED	Event	S	225052008	20020131	20991231	
4336916	Attention to tracheostomy	Procedure	SNOMED	Procedure	S	232613003	20020131	20991231	
4034158	Late maternal death	Observation	SNOMED	Event	S	237360006	20020131	20991231	
4053938	Burning due to contact with hot metal objects	Observation	SNOMED	Event	S	242508005	20020131	20991231	
4091460	Opioid screening	Measurement	SNOMED	Procedure	S	252158001	20020131	20991231	
4148410	FH: Respiratory disease	Observation	SNOMED	Context-dependent	S	266898002	20020131	20991231	
440068	Psychosexual dysfunction	Condition	SNOMED	Clinical Finding	S	268637002	20020131	20991231	
199767	Neoplasm of uncertain behavior of liver and/or biliary passages	Condition	SNOMED	Disorder	S	271482000	20020131	20991231	
78804	Fibrocystic disease of breast	Condition	SNOMED	Clinical Finding	S	27431007	20020131	20991231	
4164648	Slowness and poor responsiveness	Condition	SNOMED	Clinical Finding	S	274660003	20020131	20991231	
4168385	Accident caused by edge tool	Observation	SNOMED	Event	S	274923000	20020131	20991231	
4171584	Changed job	Observation	SNOMED	Clinical Finding	S	276068009	20020131	20991231	
257778	Pertussis	Condition	SNOMED	Disorder	S	27836007	20020131	20991231	
441417	Incoordination	Condition	SNOMED	Clinical Finding	S	281016006	20020131	20991231	
4097337	Monoamine oxidase inhibitor adverse reaction	Observation	SNOMED	Disorder	S	292293005	20020131	20991231	
441139	Instantaneous death	Observation	SNOMED	Event	S	50514002	20020131	20991231	
433542	Precipitate labor	Condition	SNOMED	Disorder	S	51920004	20020131	20991231	
73560	Calcaneal spur	Condition	SNOMED	Clinical Finding	S	55260003	20020131	20991231	
433531	Polyp of vulva	Condition	SNOMED	Disorder	S	57158005	20020131	20991231	
4275736	Revision of implantable intravenous infusion pump	Procedure	SNOMED	Procedure	S	65168002	20020131	20991231	
81286	Toxic myopathy	Condition	SNOMED	Disorder	S	66952001	20020131	20991231	
4194482	School maladjustment	Observation	SNOMED	Clinical Finding	S	67591007	20020131	20991231	
45766222	Requires diphtheria, tetanus and pertussis vaccination	Observation	SNOMED	Clinical Finding	S	703337007	20140731	20991231	
4323272	Narcotic drug user	Condition	SNOMED	Clinical Finding	S	70545002	20020131	20991231	
36717637	Twin liveborn born outside hospital	Observation	SNOMED	Context-dependent	S	717806005	20170131	20991231	
37397718	Difficult intubation	Observation	SNOMED	Clinical Finding	S	718447001	20160731	20991231	
37109774	Requires vaccination	Observation	SNOMED	Clinical Finding	S	723620004	20170731	20991231	
42539121	Transplanted skin present	Condition	SNOMED	Clinical Finding	S	739027004	20180131	20991231	
4327941	Psychotherapy	Procedure	SNOMED	Procedure	S	75516001	20020131	20991231	
440696	Cyclothymia	Condition	SNOMED	Disorder	S	76105009	20020131	20991231	
200174	Disorder of skin and/or subcutaneous tissue	Condition	SNOMED	Disorder	S	80659006	20020131	20991231	
137682	Skin sensation disturbance	Condition	SNOMED	Clinical Finding	S	80910005	20020131	20991231	
4216670	Worried well	Observation	SNOMED	Clinical Finding	S	81302005	20020131	20991231	
72404	Joint stiffness	Condition	SNOMED	Clinical Finding	S	84445001	20020131	20991231	
78236	Muscle atrophy	Condition	SNOMED	Disorder	S	88092000	20020131	20991231	
4055511	Gingival and edentulous alveolar ridge lesion due to trauma	Condition	SNOMED	Disorder	S	196376007	20020131	20991231	
134760	Perinatal cyanotic attacks	Condition	SNOMED	Clinical Finding	S	38593000	20020131	20991231	
35624825	Obstructed bilateral inguinal hernia	Condition	SNOMED	Disorder	S	767748008	20180731	20991231	
37160748	Pressure injury stage II	Condition	SNOMED	Disorder	S	1163220007	20210930	20991231	
37165080	Pale discoloration of entire skin of body	Condition	SNOMED	Clinical Finding	S	1237486008	20221031	20991231	
37165682	Toxic effect of substance with alcohol structure	Condition	SNOMED	Disorder	S	1255413004	20221031	20991231	
37168131	Multiple breaks of retina without detachment	Condition	SNOMED	Disorder	S	1275618002	20230531	20991231	
37168467	Horner syndrome	Condition	SNOMED	Disorder	S	1281810006	20230630	20991231	
4001578	Chronic lichenoid pityriasis	Condition	SNOMED	Disorder	S	10057001	20020131	20991231	
4010818	Exposure to polluted air	Observation	SNOMED	Event	S	102424008	20020131	20991231	
4023166	Gambling	Observation	SNOMED	Clinical Finding	S	105523009	20020131	20991231	
444094	Finding related to pregnancy	Condition	SNOMED	Clinical Finding	S	118185001	20020131	20991231	
4133327	Transverse deficiency lower limb - knee level	Condition	SNOMED	Disorder	S	278532000	20020131	20991231	
197444	Vascular complication of medical care	Condition	SNOMED	Disorder	S	28104001	20020131	20991231	
4151846	Crigler-Najjar syndrome	Condition	SNOMED	Disorder	S	28259009	20020131	20991231	
4109087	Strain of muscle of upper limb	Condition	SNOMED	Disorder	S	285393002	20020131	20991231	
196149	Acute appendicitis with generalized peritonitis	Condition	SNOMED	Disorder	S	28845006	20020131	20991231	
43020485	Problem related to life management difficulty	Observation	SNOMED	Clinical Finding	S	288521000119101	20130131	20991231	
4161344	Accidental pesticide product poisoning	Condition	SNOMED	Disorder	S	291701002	20020131	20991231	
4104204	Complete bilateral paralysis	Condition	SNOMED	Disorder	S	29188005	20020131	20991231	
432506	Antacid adverse reaction	Observation	SNOMED	Disorder	S	292122000	20020131	20991231	
443345	Antineoplastic adverse reaction	Observation	SNOMED	Disorder	S	292196008	20020131	20991231	
437767	Immunoglobulin products adverse reaction	Observation	SNOMED	Disorder	S	293096000	20020131	20991231	
434553	Androgen adverse reaction	Observation	SNOMED	Disorder	S	293234009	20020131	20991231	
4175411	Local anesthetic agent overdose	Condition	SNOMED	Disorder	S	295549004	20020131	20991231	
434003	Glycogen storage disease	Condition	SNOMED	Disorder	S	29633007	20020131	20991231	
4176684	Antiprotozoal drug overdose	Condition	SNOMED	Disorder	S	296779002	20020131	20991231	
76508	Infective myositis	Condition	SNOMED	Disorder	S	29689003	20020131	20991231	
4184403	Scoliosis of thoracic spine	Condition	SNOMED	Disorder	S	298494008	20020131	20991231	
76725	Anal fissure	Condition	SNOMED	Disorder	S	30037006	20020131	20991231	
4201390	Colostomy present	Observation	SNOMED	Clinical Finding	S	302112009	20020131	20991231	
141213	Scarlet fever	Condition	SNOMED	Disorder	S	30242009	20020131	20991231	
139734	Early yaws skin lesion	Condition	SNOMED	Disorder	S	302814007	20020131	20991231	
4119130	Malignant lymphoma - small lymphocytic	Condition	SNOMED	Disorder	S	302841002	20020131	20991231	
46270459	Gout of shoulder caused by drug	Condition	SNOMED	Disorder	S	306811000119101	20150731	20991231	
4149586	Perinatal massive pulmonary hemorrhage	Condition	SNOMED	Disorder	S	30921002	20020131	20991231	
4149322	Primary malignant neoplasm of unknown site	Condition	SNOMED	Disorder	S	310504009	20020131	20991231	
4193176	Musculoskeletal infective disorder	Condition	SNOMED	Disorder	S	312154004	20020131	20991231	
4150193	Juvenile osteochondrosis of hand	Condition	SNOMED	Disorder	S	31249007	20020131	20991231	
313500	Acute rheumatic heart disease	Condition	SNOMED	Disorder	S	312591002	20020131	20991231	
4197154	Posterior cyclitis	Condition	SNOMED	Disorder	S	314428001	20020131	20991231	
4135213	Transitory neonatal hypoparathyroidism	Condition	SNOMED	Disorder	S	31615009	20020131	20991231	
46270483	Arthropathy due to metabolic disorder	Condition	SNOMED	Disorder	S	324301000119107	20150731	20991231	
75092	Open fracture of multiple sites of phalanges of hand	Condition	SNOMED	Disorder	S	32988004	20020131	20991231	
436251	Closed fracture of proximal end of ulna	Condition	SNOMED	Disorder	S	33041006	20020131	20991231	
260245	Traumatic hemothorax with open wound into thorax	Condition	SNOMED	Disorder	S	33072005	20020131	20991231	
4144977	Cadmium poisoning	Condition	SNOMED	Disorder	S	3398004	20020131	20991231	
4142627	Diaphyseal dysplasia	Condition	SNOMED	Disorder	S	34643004	20020131	20991231	
4146209	Iron deficiency	Condition	SNOMED	Disorder	S	35240004	20020131	20991231	
24006	Sickle cell-hemoglobin C disease	Condition	SNOMED	Disorder	S	35434009	20020131	20991231	
374283	Gonococcal infection of eye	Condition	SNOMED	Disorder	S	35876006	20020131	20991231	
4263510	Congenital stenosis of tricuspid valve	Condition	SNOMED	Disorder	S	36233006	20020131	20991231	
31821	Disorder of endocrine system	Condition	SNOMED	Disorder	S	362969004	20020131	20991231	
4176946	Inflammatory disorder of musculoskeletal system	Condition	SNOMED	Disorder	S	363179006	20020131	20991231	
195977	Contusion of trunk	Condition	SNOMED	Disorder	S	36787001	20020131	20991231	
4160354	Disorder of bone development	Condition	SNOMED	Disorder	S	371521007	20020731	20991231	
201801	Primary malignant neoplasm of fallopian tube	Condition	SNOMED	Disorder	S	371987000	20020731	20991231	
435478	Primary malignant neoplasm of upper gum	Condition	SNOMED	Disorder	S	372022008	20020731	20991231	
138074	Primary malignant neoplasm of vermilion border of upper lip	Condition	SNOMED	Disorder	S	372027002	20020731	20991231	
4162993	Malignant neoplasm of skin of lower limb	Condition	SNOMED	Disorder	S	372124007	20020731	20991231	
4162253	Primary malignant neoplasm of breast	Condition	SNOMED	Disorder	S	372137005	20020731	20991231	
4189293	Vascular disorder of lower extremity	Condition	SNOMED	Disorder	S	373408007	20020731	20991231	
444078	Inflammation of cervix	Condition	SNOMED	Disorder	S	37610005	20020131	20991231	
4295336	Left anterior fascicular block	Condition	SNOMED	Disorder	S	37760005	20020131	20991231	
192963	Disorder of pancreas	Condition	SNOMED	Disorder	S	3855007	20020131	20991231	
436579	Effects of lightning	Condition	SNOMED	Disorder	S	38577009	20020131	20991231	
4301700	Acute mastoiditis	Condition	SNOMED	Disorder	S	386034005	20030131	20991231	
4302686	Thoracic spondylosis	Condition	SNOMED	Disorder	S	387802007	20030131	20991231	
194229	Crushing injury of lower limb	Condition	SNOMED	Disorder	S	39595001	20020131	20991231	
438242	Talipes equinovarus	Condition	SNOMED	Disorder	S	397932003	20030731	20991231	
72693	Poor fetal growth affecting management	Condition	SNOMED	Disorder	S	397949005	20030731	20991231	
378679	Acute poliomyelitis	Condition	SNOMED	Disorder	S	398102009	20030731	20991231	
79145	Ehlers-Danlos syndrome	Condition	SNOMED	Disorder	S	398114001	20030731	20991231	
140273	Contusion of forearm	Condition	SNOMED	Disorder	S	39812007	20020131	20991231	
4161309	Tibial nerve lesion	Condition	SNOMED	Disorder	S	399233006	20030731	20991231	
435233	Disorder of fatty acid metabolism	Condition	SNOMED	Disorder	S	39929009	20020131	20991231	
4267558	Precocious puberty	Condition	SNOMED	Disorder	S	400179000	20030731	20991231	
134118	Atrophic condition of skin	Condition	SNOMED	Disorder	S	400190005	20030731	20991231	
381862	Paralytic strabismus	Condition	SNOMED	Disorder	S	400942002	20030731	20991231	
4301666	Subcutaneous panniculitis-like T-cell lymphoma	Condition	SNOMED	Disorder	S	404133000	20030731	20991231	
438409	Attention deficit hyperactivity disorder	Condition	SNOMED	Disorder	S	406506008	20040131	20991231	
134735	Chronic osteomyelitis	Condition	SNOMED	Disorder	S	40970001	20020131	20991231	
260131	Disorder of bronchus	Condition	SNOMED	Disorder	S	41427001	20020131	20991231	
4218146	Closed fracture dislocation of joint of shoulder girdle	Condition	SNOMED	Disorder	S	416833005	20050731	20991231	
432282	Sideroblastic anemia	Condition	SNOMED	Disorder	S	41841004	20020131	20991231	
199867	Chronic persistent hepatitis	Condition	SNOMED	Disorder	S	41889008	20020131	20991231	
381733	Multiple nerve injury	Condition	SNOMED	Disorder	S	42074003	20020131	20991231	
200687	Renal disorder due to type 1 diabetes mellitus	Condition	SNOMED	Disorder	S	421893009	20060731	20991231	
4173311	Familial amyloid polyneuropathy	Condition	SNOMED	Disorder	S	42295001	20020131	20991231	
442333	Failed induction of labor	Condition	SNOMED	Disorder	S	42571002	20020131	20991231	
4145848	ECG: pulseless electrical activity	Observation	SNOMED	Clinical Finding	S	426975008	20070731	20991231	
433333	Open fracture of shaft of ulna	Condition	SNOMED	Disorder	S	42760000	20020131	20991231	
4326828	Osteonecrosis of bone of upper limb	Condition	SNOMED	Disorder	S	430889003	20080731	20991231	
4329097	Hemorrhage of skin in neonate	Condition	SNOMED	Disorder	S	431268006	20080731	20991231	
193344	Injury of lung with open wound into thorax	Condition	SNOMED	Disorder	S	43842003	20020131	20991231	
4208028	Injury of median nerve distal to forearm	Condition	SNOMED	Disorder	S	439072001	20090131	20991231	
40483089	Poisoning by phenolic	Condition	SNOMED	Disorder	S	442331007	20090731	20991231	
40483103	Dementia due to Huntington chorea	Condition	SNOMED	Disorder	S	442344002	20090731	20991231	
40483262	Arthritis of shoulder region joint	Condition	SNOMED	Disorder	S	443798008	20100131	20991231	
435653	Longitudinal deficiency of ulna	Condition	SNOMED	Disorder	S	44444001	20020131	20991231	
40482061	Pneumonia caused by Human metapneumovirus	Condition	SNOMED	Disorder	S	445096001	20100731	20991231	
40482507	Incipient senile cataract	Condition	SNOMED	Disorder	S	445213003	20100731	20991231	
40482936	Spina bifida of sacral region	Condition	SNOMED	Disorder	S	445307009	20100731	20991231	
138346	Erysipelas	Condition	SNOMED	Disorder	S	44653001	20020131	20991231	
40486171	Diffuse follicle center lymphoma	Condition	SNOMED	Disorder	S	449220000	20110731	20991231	
380038	Viral conjunctivitis	Condition	SNOMED	Disorder	S	45261009	20020131	20991231	
432594	Osteomalacia	Condition	SNOMED	Disorder	S	4598005	20020131	20991231	
261880	Atelectasis	Condition	SNOMED	Disorder	S	46621007	20020131	20991231	
312653	Acute myocarditis	Condition	SNOMED	Disorder	S	46701001	20020131	20991231	
4187240	Disorder of aorta	Condition	SNOMED	Disorder	S	47040006	20020131	20991231	
43021245	Complication associated with vascular device	Condition	SNOMED	Disorder	S	473031002	20130131	20991231	
4165352	Manganese deficiency	Condition	SNOMED	Disorder	S	47421005	20020131	20991231	
433145	Brill-Zinsser disease	Condition	SNOMED	Disorder	S	47761007	20020131	20991231	
436253	Sprain of foot	Condition	SNOMED	Disorder	S	49388007	20020131	20991231	
444027	Infection by Acanthamoeba	Condition	SNOMED	Disorder	S	49649001	20020131	20991231	
196856	Crushing injury of trunk	Condition	SNOMED	Disorder	S	4975008	20020131	20991231	
4177944	Panacinar emphysema	Condition	SNOMED	Disorder	S	4981000	20020131	20991231	
44801882	Dysthyroid exophthalmos	Condition	SNOMED	Disorder	S	509381000000104	20091001	20991231	
4176400	Accessory nipple	Condition	SNOMED	Disorder	S	50956007	20020131	20991231	
4177025	Fracture of patella	Condition	SNOMED	Disorder	S	51037009	20020131	20991231	
81939	Recurrent dislocation of joint	Condition	SNOMED	Disorder	S	5137004	20020131	20991231	
379782	Gilles de la Tourette's syndrome	Condition	SNOMED	Disorder	S	5158005	20020131	20991231	
201397	Prune belly syndrome	Condition	SNOMED	Disorder	S	5187006	20020131	20991231	
78771	Labyrinthine dysfunction	Condition	SNOMED	Disorder	S	5239005	20020131	20991231	
438068	Disease caused by Enterovirus	Condition	SNOMED	Disorder	S	53648006	20020131	20991231	
4182870	Hypersecretion of calcitonin	Condition	SNOMED	Disorder	S	547009	20020131	20991231	
257293	Disorder of visual pathways	Condition	SNOMED	Disorder	S	54767005	20020131	20991231	
442255	Intestinal obstruction by inspissated milk in newborn	Condition	SNOMED	Disorder	S	54842003	20020131	20991231	
4204555	Chronic peptic ulcer without hemorrhage AND without perforation	Condition	SNOMED	Disorder	S	5492000	20020131	20991231	
260212	Perinatal atelectasis	Condition	SNOMED	Disorder	S	54959009	20020131	20991231	
441108	Cor triatriatum	Condition	SNOMED	Disorder	S	55510008	20020131	20991231	
435459	Staphylococcal infectious disease	Condition	SNOMED	Disorder	S	56038003	20020131	20991231	
434872	Infection by Trichomonas	Condition	SNOMED	Disorder	S	56335008	20020131	20991231	
138502	Vitiligo	Condition	SNOMED	Disorder	S	56727007	20020131	20991231	
197206	Balantidiasis	Condition	SNOMED	Disorder	S	57725006	20020131	20991231	
74816	Contusion of toe	Condition	SNOMED	Disorder	S	58075000	20020131	20991231	
4238648	Angiodysplasia of small intestine	Condition	SNOMED	Disorder	S	58358002	20020131	20991231	
381854	Disorder of conjunctiva	Condition	SNOMED	Disorder	S	59698003	20020131	20991231	
134741	Congenital anomaly of limb	Condition	SNOMED	Disorder	S	60475009	20020131	20991231	
442628	Disorder of ligament	Condition	SNOMED	Disorder	S	60492000	20020131	20991231	
43531705	Fetal damage from maternal infectious disorder	Condition	SNOMED	Disorder	S	609428000	20130731	20991231	
43530951	Venous complication of puerperium	Condition	SNOMED	Disorder	S	609497003	20130731	20991231	
257007	Allergic rhinitis	Condition	SNOMED	Disorder	S	61582004	20020131	20991231	
436952	Induced psychotic disorder	Condition	SNOMED	Disorder	S	61831009	20020131	20991231	
441950	Common arterial trunk (truncus arteriosus)	Condition	SNOMED	Disorder	S	61959006	20020131	20991231	
441207	Adverse reaction to drug	Observation	SNOMED	Disorder	S	62014003	20020131	20991231	
375807	Degenerative disorder of eye	Condition	SNOMED	Disorder	S	62585004	20020131	20991231	
373648	Superficial injury of eyelid AND/OR periocular area	Condition	SNOMED	Disorder	S	63943002	20020131	20991231	
442604	Hypertensive heart disease	Condition	SNOMED	Disorder	S	64715009	20020131	20991231	
81106	Acquired genu varum	Condition	SNOMED	Disorder	S	64925008	20020131	20991231	
4278669	Beta thalassemia	Condition	SNOMED	Disorder	S	65959000	20020131	20991231	
79916	Acquired hallux rigidus	Condition	SNOMED	Disorder	S	6654000	20020131	20991231	
435243	Alcohol dependence	Condition	SNOMED	Disorder	S	66590003	20020131	20991231	
440545	Open fracture of bones of trunk	Condition	SNOMED	Disorder	S	66691008	20020131	20991231	
436093	Disseminated intravascular coagulation	Condition	SNOMED	Disorder	S	67406007	20020131	20991231	
77124	Open fracture of scaphoid bone of wrist	Condition	SNOMED	Disorder	S	68076002	20020131	20991231	
4195522	Hypertrophic lichen planus	Condition	SNOMED	Disorder	S	68266006	20020131	20991231	
4286642	Arthritis of hip	Condition	SNOMED	Disorder	S	68449006	20020131	20991231	
4285898	Polyp of colon	Condition	SNOMED	Disorder	S	68496003	20020131	20991231	
201511	Taenia saginata infection	Condition	SNOMED	Disorder	S	69163003	20020131	20991231	
200837	Congenital anomaly of fixation of intestine	Condition	SNOMED	Disorder	S	69248007	20020131	20991231	
44782549	Disorder of vertebral column	Condition	SNOMED	Disorder	S	699699005	20140131	20991231	
44784105	Injury of free lower limb	Condition	SNOMED	Disorder	S	700010002	20140131	20991231	
138644	Epidermal burn of lower limb	Condition	SNOMED	Disorder	S	70250009	20020131	20991231	
193520	Urinary bladder stone	Condition	SNOMED	Disorder	S	70650003	20020131	20991231	
46271951	Chronic osteomyelitis of ankle and/or foot with draining sinus	Condition	SNOMED	Disorder	S	710231001	20150731	20991231	
46273161	Bursitis of lower limb	Condition	SNOMED	Disorder	S	712482006	20150731	20991231	
46273239	Idiopathic scoliosis of lumbar spine	Condition	SNOMED	Disorder	S	712581001	20150731	20991231	
37016847	Encephalitis caused by tick-borne encephalitis virus	Condition	SNOMED	Disorder	S	712986001	20160131	20991231	
36717471	Injury of thoracic spinal cord	Condition	SNOMED	Disorder	S	721428008	20170131	20991231	
36715916	Internal hemorrhoids grade I	Condition	SNOMED	Disorder	S	721703004	20170131	20991231	
36716163	Excessive skin and subcutaneous tissue	Condition	SNOMED	Disorder	S	722070009	20170131	20991231	
36716521	Sequela of trachoma	Condition	SNOMED	Disorder	S	722553006	20170131	20991231	
36716566	Penetrating wound of eyeball without foreign body	Condition	SNOMED	Disorder	S	722613000	20170131	20991231	
36716624	Neoplasm of uncertain behavior of bone and articular cartilage	Condition	SNOMED	Disorder	S	722694005	20170131	20991231	
36716659	Recurrent aphthous stomatitis	Condition	SNOMED	Disorder	S	722781002	20170131	20991231	
36716712	Calculus of gallbladder without cholecystitis or cholangitis	Condition	SNOMED	Disorder	S	722869007	20170131	20991231	
436581	Accidental poisoning	Condition	SNOMED	Disorder	S	72431002	20020131	20991231	
37117202	Acute miliary tuberculosis of single site	Condition	SNOMED	Disorder	S	724541008	20170731	20991231	
197654	Congenital cystic disease of liver	Condition	SNOMED	Disorder	S	72925005	20020131	20991231	
132932	Chronic ethmoidal sinusitis	Condition	SNOMED	Disorder	S	73237007	20020131	20991231	
37118664	Injury of femoral artery	Condition	SNOMED	Disorder	S	733282009	20170731	20991231	
42539474	Complex regional pain syndrome of lower limb	Condition	SNOMED	Disorder	S	734986006	20180131	20991231	
42536812	Traumatic rupture of ligament of wrist	Condition	SNOMED	Disorder	S	735817001	20180131	20991231	
4248551	Injury of peripheral nerve	Condition	SNOMED	Disorder	S	73590005	20020131	20991231	
42537692	Disorder caused by cannabis	Condition	SNOMED	Disorder	S	737226008	20180131	20991231	
74533	Crushing injury of toe	Condition	SNOMED	Disorder	S	74682007	20020131	20991231	
261326	Viral pneumonia	Condition	SNOMED	Disorder	S	75570004	20020131	20991231	
321314	Abdominal aortic aneurysm without rupture	Condition	SNOMED	Disorder	S	75878002	20020131	20991231	
195294	Thrombosed hemorrhoids	Condition	SNOMED	Disorder	S	75955007	20020131	20991231	
319845	Pulmonary valve disorder	Condition	SNOMED	Disorder	S	76267008	20020131	20991231	
4297886	Disseminated aspergillosis	Condition	SNOMED	Disorder	S	7671008	20020131	20991231	
36675123	Frostbite with tissue necrosis of upper limb	Condition	SNOMED	Disorder	S	771449007	20190131	20991231	
442576	Hypercementosis	Condition	SNOMED	Disorder	S	78537008	20020131	20991231	
37206831	Chronic inflammation of lacrimal passage	Condition	SNOMED	Disorder	S	787179008	20190731	20991231	
4302027	Neonatal dehydration	Condition	SNOMED	Disorder	S	78812008	20020131	20991231	
4198042	Disorder of bilirubin metabolism	Condition	SNOMED	Disorder	S	80006005	20020131	20991231	
31609	Abscess of salivary gland	Condition	SNOMED	Disorder	S	80483009	20020131	20991231	
43531586	Symptomatic human immunodeficiency virus infection	Condition	SNOMED	Disorder	S	81000119104	20130731	20991231	
438670	Food poisoning caused by Vibrio parahaemolyticus	Condition	SNOMED	Disorder	S	81159000	20020131	20991231	
